class,light point,mean_red,mean_green,mean_blue,dark_point,point_size
Hispa,1,13.610431281887756,16.017777423469386,2.7400948660714284,2,0
Hispa,1,10.048947704081632,12.125039859693878,2.0831473214285716,2,0
Hispa,2,9.961455676020408,11.741669323979592,2.6229870854591835,1,6
Hispa,1,11.424047353316327,13.493044483418368,2.7483856823979593,1,10
Hispa,1,9.14825813137755,11.098393654336734,2.4258410395408165,2,0
Hispa,1,17.665537308673468,22.361148756377553,3.696209343112245,0,9
LeafBlast,1,14.059669961734693,14.166095344387756,2.2657645089285716,1,7
LeafBlast,1,8.758051658163266,10.947265625,2.1459263392857144,2,0
LeafBlast,0,11.448182397959183,14.309470663265307,1.7789779974489797,1,48
LeafBlast,0,7.161352040816326,10.849689094387756,1.488819355867347,1,11
LeafBlast,0,11.056441326530612,11.094427614795919,2.9248046875,1,10
LeafBlast,1,9.338568239795919,10.622329400510203,1.8088727678571428,1,9
LeafBlast,0,20.846400669642858,19.248146524234695,4.629862882653061,2,0
LeafBlast,1,8.9052734375,10.275530133928571,1.6708585778061225,2,0
LeafBlast,1,7.012775031887755,8.721898915816327,2.1101522640306123,2,0
LeafBlast,1,6.488839285714286,7.943558673469388,1.8447863520408163,2,0
LeafBlast,0,10.805305325255102,13.318937340561224,2.741669323979592,2,0
LeafBlast,1,8.870017538265307,8.171137595663266,2.3645766900510203,1,41
LeafBlast,1,11.240792410714286,13.309630102040817,3.1975247130102042,2,0
LeafBlast,0,24.405871332908163,25.790517378826532,4.3139748086734695,1,13
LeafBlast,0,10.400609853316327,11.909897161989797,2.2938855229591835,1,9
LeafBlast,0,10.669503348214286,11.947484853316327,2.135762117346939,1,8
LeafBlast,0,14.50227200255102,15.4326171875,4.4516701211734695,1,16
LeafBlast,1,8.710678411989797,8.059988839285714,2.184669961734694,1,8
LeafBlast,0,12.2158203125,13.536969866071429,3.3841079400510203,2,0
LeafBlast,1,7.848592952806122,8.49559550382653,1.6504304846938775,1,4
LeafBlast,0,8.625597895408163,9.03790656887755,2.9635283801020407,2,0
LeafBlast,0,17.408621651785715,17.721599968112244,4.187380420918367,2,0
LeafBlast,0,17.801538584183675,18.740672831632654,3.174904336734694,2,0
LeafBlast,0,5.934789540816326,12.405333227040817,2.1790497448979593,1,3
LeafBlast,1,5.512994260204081,10.695113201530612,1.8452248086734695,2,0
LeafBlast,1,5.803631218112245,7.551478794642857,1.6246412627551021,2,0
LeafBlast,1,7.200833067602041,10.105428890306122,2.2347138073979593,2,0
LeafBlast,0,13.067402742346939,14.39028619260204,3.900908801020408,0,11
LeafBlast,1,5.631796077806122,8.637615593112244,1.3877949617346939,2,0
LeafBlast,1,5.506875797193878,6.171456473214286,1.5239357461734695,2,0
LeafBlast,1,14.699099170918368,17.665736607142858,1.9520089285714286,2,0
LeafBlast,0,11.13038105867347,18.61489556760204,3.554607780612245,2,0
LeafBlast,1,9.182258450255102,10.891143176020408,3.0537109375,2,0
LeafBlast,1,7.831652582908164,8.492247289540817,2.4552973533163267,2,0
LeafBlast,1,9.866649394132653,13.646882971938776,3.0197504783163267,1,7
LeafBlast,2,4.940469547193878,6.316326530612245,0.8331672512755102,2,0
LeafBlast,1,6.45523756377551,9.243921396683673,1.233836894132653,2,0
LeafBlast,1,5.734235491071429,7.404077646683674,0.9198620854591837,1,7
LeafBlast,2,4.885104432397959,6.368522799744898,0.8674067283163265,2,0
LeafBlast,1,6.874960140306122,8.33348612882653,1.5743582589285714,2,0
LeafBlast,1,8.87727200255102,10.403718909438776,1.2286750637755102,2,0
LeafBlast,1,9.723612882653061,12.372767857142858,1.4630102040816326,2,0
LeafBlast,1,21.275829081632654,25.071548150510203,2.8128388073979593,2,0
LeafBlast,0,21.426040338010203,23.533761160714285,4.1303810586734695,0,26
LeafBlast,1,6.951351243622449,8.488899075255102,1.5004185267857142,2,0
LeafBlast,1,8.43277662627551,10.560925542091837,1.5208067602040816,2,0
LeafBlast,0,24.805165816326532,25.403180803571427,3.5717673788265305,0,25
LeafBlast,0,15.732043207908163,17.492645886479593,5.501992984693878,2,0
LeafBlast,1,19.404536033163264,20.170838647959183,8.336196588010203,1,22
LeafBlast,0,19.89032605229592,20.237085459183675,4.479930644132653,1,3
LeafBlast,0,8.74722975127551,10.244678730867347,3.1857661033163267,1,3
LeafBlast,0,10.144013073979592,11.521424585459183,1.7923110650510203,2,0
LeafBlast,1,16.82680963010204,19.661232461734695,2.785694355867347,1,7
LeafBlast,1,14.901606345663266,17.91599569515306,2.883270886479592,2,0
LeafBlast,0,11.156210140306122,12.095563616071429,1.9612364477040816,1,17
LeafBlast,0,13.549286511479592,16.037866709183675,2.4304448341836733,1,21
LeafBlast,1,11.484076052295919,13.580935108418368,1.8668686224489797,1,6
LeafBlast,0,8.79344706632653,9.99154974489796,3.220165019132653,1,10
LeafBlast,2,6.62272799744898,7.996970663265306,1.7356505102040816,2,0
LeafBlast,1,11.62663424744898,14.560407366071429,2.431939572704082,2,0
LeafBlast,1,9.634685905612244,11.560805963010203,1.3299585459183674,1,4
LeafBlast,1,8.479412468112244,10.427973533163266,2.141701211734694,2,0
LeafBlast,1,14.065987723214286,17.592055963010203,2.243183992346939,2,0
LeafBlast,1,9.141402264030612,11.411511479591837,1.3007214604591837,2,0
LeafBlast,1,9.591039540816327,11.96793287627551,1.5342394770408163,2,0
LeafBlast,1,13.15788424744898,16.42155612244898,2.5183354591836733,2,0
LeafBlast,0,16.022241709183675,18.798130580357142,2.165736607142857,1,10
LeafBlast,1,12.29898756377551,15.200972576530612,2.2740951849489797,2,0
LeafBlast,1,14.725645727040817,18.289002710459183,2.1749441964285716,1,6
LeafBlast,1,15.130839445153061,19.277841996173468,2.1083585778061225,2,0
LeafBlast,1,9.622488839285714,12.155990911989797,1.0207071109693877,2,0
LeafBlast,0,8.177455357142858,10.849549585459183,0.9665577168367347,2,0
LeafBlast,1,11.349808673469388,14.581154336734693,2.0223214285714284,2,0
LeafBlast,1,12.291633450255102,15.57926100127551,1.889010682397959,1,13
LeafBlast,0,18.895687181122447,23.530791613520407,1.5580357142857142,2,0
LeafBlast,1,7.15152662627551,9.057477678571429,0.8253746811224489,2,0
LeafBlast,0,16.69138632015306,20.124960140306122,2.6189213966836733,2,0
LeafBlast,2,9.13671875,11.230408960459183,1.0609056122448979,2,0
LeafBlast,0,10.337611607142858,17.657983896683675,6.359554368622449,1,6
LeafBlast,0,14.825075733418368,18.747289540816325,1.6630460778061225,2,0
LeafBlast,1,17.836714764030614,22.24091198979592,2.0757732780612246,2,0
LeafBlast,0,13.548768335459183,16.0367506377551,2.3017578125,2,0
LeafBlast,0,11.214943399234693,13.908123405612244,2.324597417091837,2,0
LeafBlast,0,11.780731823979592,14.15838249362245,1.3685427295918366,1,25
LeafBlast,0,14.72771843112245,16.506118463010203,3.538763552295918,2,0
LeafBlast,1,2.2231345663265305,6.643913424744898,0.8872967155612245,2,0
LeafBlast,1,8.43799824617347,9.471619897959183,2.60855787627551,2,0
LeafBlast,0,9.010483099489797,10.582489636479592,3.423469387755102,2,0
LeafBlast,0,6.506696428571429,7.281449298469388,1.9878228635204083,2,0
LeafBlast,0,9.78549505739796,10.438217474489797,3.0810546875,2,0
LeafBlast,0,7.726383131377551,7.919124681122449,3.058514030612245,2,0
LeafBlast,0,6.598891900510204,8.653758769132653,2.451789700255102,2,0
LeafBlast,0,12.599150988520408,13.552355707908163,3.430066167091837,2,0
LeafBlast,0,11.216079400510203,14.38331074617347,2.4511320153061225,1,42
LeafBlast,0,10.327068718112244,12.73598931760204,2.6757413903061225,2,0
LeafBlast,1,6.500358737244898,8.177973533163266,1.5154257015306123,2,0
LeafBlast,0,9.14891581632653,11.731425382653061,2.6472417091836733,2,0
LeafBlast,0,15.754783163265307,21.20021524234694,3.9703045280612246,1,3
LeafBlast,0,15.79510124362245,18.480229591836736,4.812679368622449,1,31
LeafBlast,0,13.305703922193878,15.426040338010203,3.414580676020408,2,0
LeafBlast,0,16.8349609375,19.155213647959183,3.683235012755102,1,6
LeafBlast,0,13.482800542091837,14.278758769132653,1.796157525510204,1,6
LeafBlast,0,12.875099649234693,17.58918606505102,3.3067801339285716,1,8
LeafBlast,0,36.647819674744895,39.747150031887756,4.3969427614795915,1,7
LeafBlast,0,19.927136479591837,26.09861288265306,5.053970025510204,1,6
LeafBlast,0,20.097716039540817,25.641681281887756,3.8513233418367347,1,14
LeafBlast,0,13.59799505739796,16.408402423469386,2.269152582908163,1,10
LeafBlast,1,13.027961575255102,19.99481823979592,3.474988042091837,1,10
LeafBlast,1,7.682198660714286,9.206413424744898,1.8362563775510203,2,0
LeafBlast,1,12.34325175382653,15.082908163265307,2.5802176339285716,2,0
LeafBlast,1,8.663703762755102,10.712013711734693,1.124920280612245,2,0
LeafBlast,0,11.096799266581632,13.60971380739796,1.441067442602041,2,0
LeafBlast,1,9.56381536989796,11.190728635204081,2.4039779974489797,2,0
LeafBlast,1,9.32047193877551,11.953842474489797,1.7725805165816326,1,16
LeafBlast,1,6.685247927295919,8.02768255739796,1.2105389030612246,2,0
LeafBlast,1,4.779097576530612,5.1025390625,1.572265625,2,0
LeafBlast,1,3.16226881377551,3.420918367346939,0.9627311862244898,1,7
LeafBlast,0,7.963109853316326,9.392179528061224,1.4225326849489797,1,26
LeafBlast,1,7.513632015306122,9.562300701530612,1.845264668367347,2,0
LeafBlast,0,13.141581632653061,15.501654177295919,3.483577806122449,2,0
LeafBlast,0,8.335558832908163,9.497807716836734,2.0539500956632653,2,0
LeafBlast,0,8.792510363520408,10.153698979591837,2.315130739795918,1,3
LeafBlast,1,11.335698341836734,12.380181760204081,2.595982142857143,2,0
LeafBlast,0,14.878866390306122,16.924047353316325,2.8581792091836733,2,0
LeafBlast,0,15.93407206632653,19.828324298469386,1.656429368622449,1,68
LeafBlast,0,8.565190529336734,10.39387356505102,1.232421875,1,46
LeafBlast,0,12.414142219387756,14.54247050382653,3.34456712372449,2,0
LeafBlast,0,19.428611288265305,21.290218431122447,2.4885004783163267,1,10
LeafBlast,0,17.102120535714285,18.432836415816325,2.029595822704082,1,4
LeafBlast,0,17.90720663265306,19.838807397959183,3.07421875,1,11
LeafBlast,0,20.06248007015306,22.164102359693878,2.318658322704082,1,3
LeafBlast,0,20.882892219387756,23.946468431122447,4.910893654336735,1,44
LeafBlast,0,21.92510363520408,24.333725286989797,2.4313018176020407,2,0
LeafBlast,0,13.905731823979592,15.93881536989796,3.5301538584183674,2,0
LeafBlast,0,15.265166613520408,17.77509167729592,2.491569674744898,1,9
LeafBlast,0,17.362842793367346,20.988460618622447,2.362224968112245,1,10
LeafBlast,0,20.152822066326532,22.854352678571427,4.447126116071429,1,11
LeafBlast,0,19.205955038265305,20.480309311224488,2.516581632653061,2,0
LeafBlast,0,20.290776466836736,25.28447863520408,2.8995535714285716,1,12
LeafBlast,0,17.137914540816325,20.319176498724488,3.8542928890306123,0,23
LeafBlast,0,25.76076211734694,29.746572066326532,6.216816804846939,1,15
LeafBlast,0,11.39532844387755,14.426737882653061,2.049266581632653,1,13
LeafBlast,0,14.240334024234693,17.063018176020407,3.353077168367347,1,6
LeafBlast,0,20.52834024234694,23.579141422193878,7.874800701530612,1,45
LeafBlast,0,12.044822225765307,13.994678730867347,3.4872648278061225,2,0
LeafBlast,0,13.396882971938776,15.384865274234693,1.9061503507653061,1,10
LeafBlast,0,12.25049824617347,14.79542012117347,3.1875398596938775,2,0
LeafBlast,0,13.303950095663266,15.112224968112244,3.688994738520408,2,0
LeafBlast,0,19.787806919642858,24.254384566326532,5.019650829081633,2,0
LeafBlast,0,11.946069834183673,15.728515625,2.123584980867347,1,8
LeafBlast,0,14.63653938137755,16.837651466836736,1.660873724489796,2,0
LeafBlast,0,18.685925542091837,23.37661431760204,4.017358896683674,2,0
LeafBlast,0,10.70737005739796,15.801080197704081,1.9608777104591837,2,0
LeafBlast,0,6.253228635204081,7.3237005739795915,1.477359693877551,2,0
LeafBlast,1,4.729890784438775,5.691804846938775,1.005859375,2,0
LeafBlast,0,11.777642697704081,13.507912149234693,1.6221898915816326,2,0
LeafBlast,0,8.475625797193878,10.448780293367347,1.4587651466836735,2,0
LeafBlast,1,15.479930644132653,20.0543287627551,2.9385363520408165,1,3
LeafBlast,0,7.562739158163265,8.74724968112245,1.7026666135204083,2,0
LeafBlast,0,16.165437659438776,20.022421077806122,1.7893016581632653,2,0
LeafBlast,1,5.729133450255102,7.086794483418367,1.3069595025510203,2,0
LeafBlast,0,14.312440210459183,20.0025709502551,4.502192283163265,2,0
LeafBlast,0,13.482940051020408,17.683414381377553,2.491191007653061,1,7
LeafBlast,1,16.743722098214285,21.011459661989797,2.632274394132653,1,7
LeafBlast,1,17.497588488520407,23.094786352040817,2.791812818877551,2,0
LeafBlast,1,17.21645806760204,20.187420280612244,2.9858498086734695,0,13
LeafBlast,1,9.82633131377551,11.557218590561224,1.6721938775510203,1,6
LeafBlast,1,20.577287946428573,24.872209821428573,2.3890704719387754,1,9
LeafBlast,0,11.785016741071429,15.921018016581632,2.915058992346939,2,0
LeafBlast,0,22.500478316326532,27.100625797193878,4.590800382653061,1,69
LeafBlast,1,15.238141741071429,17.950474330357142,2.0971779336734695,1,15
LeafBlast,0,15.699457908163266,21.835479113520407,3.9550382653061225,1,30
LeafBlast,1,12.976044323979592,15.094029017857142,2.9993423150510203,1,6
LeafBlast,0,11.345483896683673,14.04019850127551,2.0297751913265305,2,0
LeafBlast,1,8.203802614795919,9.413125797193878,1.2332987882653061,1,4
LeafBlast,0,10.19140625,11.966816804846939,1.4877032844387754,2,0
LeafBlast,1,11.77375637755102,15.833585778061224,2.1872409119897958,1,9
LeafBlast,0,26.571149553571427,30.905871332908163,4.726622289540816,1,6
LeafBlast,0,36.346659757653065,38.800422512755105,3.141422193877551,1,74
LeafBlast,1,24.164999202806122,26.009685905612244,1.975406568877551,1,13
LeafBlast,0,27.115274234693878,29.632114955357142,4.231983418367347,1,7
LeafBlast,0,26.633729272959183,30.938217474489797,2.590381855867347,1,11
LeafBlast,0,27.600147480867346,29.170719068877553,2.734275350765306,1,30
LeafBlast,1,17.628627232142858,23.723592952806122,2.6407445790816326,2,0
LeafBlast,1,10.754504145408163,13.424545599489797,1.8927176339285714,2,0
LeafBlast,1,22.041513871173468,26.076690051020407,2.1584223533163267,2,0
LeafBlast,0,19.159339126275512,22.535993303571427,2.4166733099489797,0,12
LeafBlast,1,20.402861926020407,27.462312659438776,4.220503826530612,2,0
LeafBlast,1,18.672134088010203,22.769112723214285,2.589923469387755,2,0
LeafBlast,1,11.983518016581632,15.569734534438776,1.6407645089285714,2,0
LeafBlast,0,16.4241868622449,19.201729910714285,2.206333705357143,1,9
LeafBlast,1,10.788205516581632,13.894630899234693,1.2938456632653061,2,0
LeafBlast,1,11.600286989795919,13.712312659438776,1.8587571747448979,2,0
LeafBlast,1,6.6108498086734695,8.611387914540817,1.164500956632653,2,0
LeafBlast,1,6.359654017857143,7.908242984693878,1.3501873405612246,2,0
LeafBlast,1,5.923389668367347,7.222038424744898,1.2822664221938775,2,0
LeafBlast,1,9.408262914540817,12.275629783163266,1.6720145089285714,2,0
LeafBlast,1,8.95182955994898,10.474370216836734,1.6747448979591837,1,6
LeafBlast,1,10.377032844387756,12.18781887755102,1.9120097257653061,2,0
LeafBlast,0,11.522660235969388,17.46613919005102,3.3567841198979593,2,0
LeafBlast,0,10.40981744260204,12.504783163265307,1.8004025829081634,2,0
LeafBlast,1,7.283103475765306,8.866609534438776,1.597735969387755,2,0
LeafBlast,1,8.926478794642858,11.803750797193878,2.564154177295918,1,2
LeafBlast,1,15.17430644132653,16.657027264030614,2.949497767857143,1,7
LeafBlast,0,18.615712691326532,21.291912468112244,2.9984654017857144,1,4
LeafBlast,0,11.567183514030612,13.373824139030612,2.1051299426020407,1,5
LeafBlast,0,35.25908801020408,38.300701530612244,7.46613919005102,2,0
LeafBlast,0,34.66346460459184,37.8679049744898,5.323860012755102,2,0
LeafBlast,0,28.208765146683675,35.08934550382653,8.085698341836734,1,14
LeafBlast,1,18.843331473214285,23.270248724489797,2.719188456632653,1,3
LeafBlast,0,17.300940688775512,20.838926977040817,3.3776905293367347,2,0
LeafBlast,1,13.900370695153061,16.661730707908163,2.3133370535714284,2,0
LeafBlast,1,14.69792330994898,19.008629623724488,2.9056919642857144,2,0
LeafBlast,0,17.431122448979593,21.01008450255102,3.099908322704082,1,3
LeafBlast,0,11.673967633928571,14.20133131377551,2.2945830676020407,2,0
LeafBlast,0,22.712193080357142,28.335758131377553,2.941485969387755,1,5
LeafBlast,0,24.954520089285715,29.244658801020407,2.5764907525510203,0,4
LeafBlast,0,11.955616230867347,13.841836734693878,1.638671875,2,0
LeafBlast,1,9.328045280612244,10.738978794642858,1.4872847576530612,2,0
LeafBlast,1,15.391362404336734,17.527802136479593,2.70784837372449,1,29
LeafBlast,0,14.639409279336734,17.248465401785715,2.7737763073979593,1,11
LeafBlast,1,11.76430963010204,13.557597257653061,4.171436543367347,2,0
LeafBlast,0,9.02602838010204,11.139190051020408,1.6890744579081634,1,11
LeafBlast,0,24.05177774234694,29.628985969387756,4.658581792091836,0,4
LeafBlast,0,9.796755420918368,13.22690130739796,2.0814732142857144,2,0
LeafBlast,0,26.965222417091837,31.901446906887756,3.88460618622449,2,0
LeafBlast,0,14.098712531887756,19.595204878826532,3.843829719387755,2,0
LeafBlast,0,7.160993303571429,8.636858258928571,1.3237404336734695,1,8
LeafBlast,1,26.381238042091837,32.26797672193877,2.541693239795918,1,7
LeafBlast,1,17.843829719387756,22.602798150510203,1.9879225127551021,2,0
LeafBlast,0,18.002969547193878,21.87924505739796,1.9310626594387754,2,0
LeafBlast,0,18.946548150510203,22.86037149234694,2.766980229591837,2,0
LeafBlast,0,14.332609215561224,17.92319036989796,1.4995017538265305,2,0
LeafBlast,0,18.765525350765305,24.209821428571427,1.7248286033163265,2,0
LeafBlast,0,25.873465401785715,30.774972098214285,2.2391980229591835,1,9
LeafBlast,0,34.290258290816325,39.89827806122449,2.898955676020408,2,0
LeafBlast,0,23.360630580357142,28.278918207908163,2.0010164221938775,2,0
LeafBlast,0,22.659099968112244,26.898577008928573,2.634307238520408,2,0
LeafBlast,0,11.540816326530612,13.33332669005102,1.046615911989796,1,11
LeafBlast,0,10.592494419642858,12.94318000637755,1.5150071747448979,1,8
LeafBlast,0,17.357302295918366,22.031648596938776,2.542789381377551,1,5
LeafBlast,1,13.98975605867347,17.400669642857142,1.8919005102040816,1,20
LeafBlast,1,17.24998007015306,22.052834024234695,1.8813775510204083,1,3
LeafBlast,1,15.971719547193878,20.529137436224488,1.8975805165816326,2,0
LeafBlast,1,6.778519610969388,7.921835140306122,1.153061224489796,2,0
LeafBlast,0,14.716916454081632,17.080815529336736,2.4141023596938775,2,0
LeafBlast,1,11.303989955357142,16.758649553571427,1.6714764030612246,1,9
LeafBlast,1,10.880799585459183,15.186762595663266,1.5345782844387754,1,7
LeafBlast,1,10.543546715561224,11.498286033163266,2.8832310267857144,1,10
LeafBlast,0,12.042829241071429,14.353874362244898,2.2733777104591835,2,0
LeafBlast,0,13.130899234693878,14.185347576530612,2.681281887755102,1,4
LeafBlast,1,13.428451849489797,16.270109215561224,1.3643176020408163,1,21
LeafBlast,1,9.416414221938776,11.178950095663266,1.097835618622449,1,14
LeafBlast,0,27.496990593112244,33.67364875637755,2.4545998086734695,1,6
LeafBlast,0,36.92992665816327,42.891581632653065,3.3410395408163267,2,0
LeafBlast,0,30.501076211734695,37.697146045918366,2.2683354591836733,1,7
LeafBlast,1,13.240114795918368,16.700115593112244,1.4051339285714286,2,0
LeafBlast,0,24.62501992984694,29.317821269132654,2.0711495535714284,1,35
LeafBlast,1,21.89423230229592,29.63510443239796,2.3095105229591835,2,0
LeafBlast,1,27.710020727040817,33.8493502869898,4.921257174744898,1,5
LeafBlast,1,20.841577646683675,24.539919483418366,2.411830357142857,1,16
LeafBlast,2,17.07063137755102,20.575275031887756,1.8745017538265305,1,4
LeafBlast,0,39.768873565051024,48.30612244897959,3.8506257971938775,1,4
LeafBlast,2,6.684909119897959,7.627252072704081,1.2236328125,2,0
LeafBlast,1,13.306600765306122,15.972676179846939,1.7770248724489797,1,3
LeafBlast,1,25.229213169642858,31.034299266581634,3.222058354591837,1,5
LeafBlast,1,17.390385841836736,21.0006178252551,2.207389987244898,2,0
LeafBlast,2,7.068379304846939,8.725187340561224,1.217055963010204,2,0
LeafBlast,1,30.251395089285715,33.59380978954081,3.2157605229591835,1,25
LeafBlast,1,30.291095344387756,38.77475286989796,3.449119100765306,1,7
LeafBlast,1,11.73680644132653,13.832489636479592,1.278758769132653,2,0
LeafBlast,2,7.206493144132653,8.629045758928571,1.0512595663265305,1,4
LeafBlast,1,8.519272161989797,10.19106744260204,1.052555006377551,2,0
LeafBlast,2,9.879623724489797,12.254185267857142,1.0646922831632653,2,0
LeafBlast,1,14.12842793367347,17.819475446428573,2.233099489795918,1,7
LeafBlast,1,9.791314572704081,11.83723294005102,1.4194236288265305,2,0
LeafBlast,1,16.025868941326532,17.877989477040817,1.6616509885204083,1,25
LeafBlast,1,10.719945790816327,13.274294483418368,1.831493144132653,2,0
LeafBlast,1,12.42105787627551,14.811782525510203,1.3347616390306123,1,21
LeafBlast,1,13.95264668367347,16.71611926020408,2.0339604591836733,1,3
LeafBlast,0,21.518096301020407,25.381058673469386,2.1571667729591835,2,0
LeafBlast,1,29.060407366071427,37.78916214923469,3.098333864795918,2,0
LeafBlast,1,15.451151945153061,19.338149713010203,1.8010801977040816,1,21
LeafBlast,0,20.849350286989797,26.287866709183675,1.6895727040816326,1,8
LeafBlast,0,26.613221460459183,28.026925223214285,3.145587531887755,1,4
LeafBlast,0,15.26725924744898,17.536910076530614,2.144710618622449,1,13
LeafBlast,1,9.29312818877551,11.705137914540817,1.2607222576530612,2,0
LeafBlast,2,10.05193718112245,12.849549585459183,1.2257254464285714,2,0
LeafBlast,1,20.903101084183675,24.951311383928573,2.6584223533163267,1,22
LeafBlast,2,7.6430963010204085,13.457051179846939,2.679169323979592,2,0
LeafBlast,2,9.415178571428571,12.18100286989796,1.2784398915816326,1,5
LeafBlast,1,9.485889668367347,11.169941804846939,1.5172592474489797,1,9
LeafBlast,1,23.903898278061224,29.13542330994898,2.9886200573979593,1,3
LeafBlast,1,14.297273596938776,17.443638392857142,1.8631616709183674,2,0
LeafBlast,0,15.866649394132653,18.124402104591837,3.461933992346939,1,14
LeafBlast,1,7.265425701530612,8.759885204081632,1.1734295280612246,2,0
LeafBlast,0,27.532087053571427,31.339086415816325,3.6404854910714284,0,9
LeafBlast,1,5.407844387755102,6.585817920918367,0.8245974170918368,2,0
LeafBlast,0,15.153081154336734,16.220284598214285,4.102000956632653,1,33
LeafBlast,1,17.753447863520407,21.065230389030614,2.2570950255102042,1,8
LeafBlast,1,21.445412149234695,27.172034438775512,3.427555006377551,1,3
LeafBlast,1,24.56377551020408,28.898337850765305,2.972357302295918,1,4
LeafBlast,1,15.41147161989796,17.575912786989797,1.831234056122449,2,0
LeafBlast,0,32.522779815051024,37.02256058673469,3.0444236288265305,2,0
LeafBlast,1,15.864676339285714,20.414640465561224,2.8369738520408165,2,0
LeafBlast,2,14.930564413265307,19.488679846938776,1.5917370854591837,2,0
LeafBlast,0,40.62418287627551,46.827467315051024,3.578503667091837,2,0
LeafBlast,0,14.618722098214286,17.904834980867346,1.4141222895408163,2,0
LeafBlast,0,18.420360331632654,22.230947066326532,1.6825175382653061,2,0
LeafBlast,1,13.44092793367347,16.867386798469386,1.2995256696428572,1,79
LeafBlast,2,11.20752949617347,13.672154017857142,1.8176219706632653,2,0
LeafBlast,0,12.220483896683673,15.452527104591837,1.192044005102041,2,0
LeafBlast,0,14.333227040816327,18.460499043367346,1.3195352359693877,2,0
LeafBlast,0,31.976721938775512,41.03226642219388,1.8916613520408163,1,5
LeafBlast,0,12.331034757653061,15.016242825255102,0.9922472895408163,2,0
LeafBlast,1,10.261579241071429,13.210160235969388,1.7448780293367347,1,5
LeafBlast,0,27.393813775510203,33.289919483418366,1.8548907844387754,2,0
LeafBlast,0,7.3218072385204085,9.17805325255102,1.0602678571428572,2,0
LeafBlast,1,11.184111926020408,12.479213169642858,1.899493781887755,2,0
LeafBlast,1,14.985052614795919,17.134586256377553,2.456592793367347,0,11
LeafBlast,1,16.793506855867346,18.942143654336736,2.2868502869897958,2,0
LeafBlast,0,11.31690449617347,14.095105229591837,1.5165816326530612,2,0
LeafBlast,0,30.879703443877553,31.689552774234695,3.767059948979592,1,9
LeafBlast,0,30.305265465561224,30.123903858418366,3.6876992984693877,1,12
LeafBlast,1,12.132254464285714,15.658143335459183,1.432437818877551,2,0
LeafBlast,0,34.73076769770408,35.94214365433673,5.09797512755102,1,29
LeafBlast,1,27.307856345663264,32.16485969387755,2.6664341517857144,1,3
LeafBlast,0,16.4818040497449,17.6888352997449,2.510204081632653,2,0
LeafBlast,0,15.54801100127551,17.68132174744898,2.040836256377551,1,39
LeafBlast,0,13.60953443877551,16.606226084183675,1.7759088010204083,1,14
LeafBlast,1,11.343650350765307,14.72329400510204,1.850924744897959,2,0
LeafBlast,1,10.607401945153061,13.048808195153061,2.3796835140306123,1,4
LeafBlast,0,11.297333386479592,14.43034518494898,1.5596101721938775,2,0
LeafBlast,1,9.798290019132653,12.155133928571429,1.3670479910714286,2,0
LeafBlast,1,7.550083705357143,9.587033641581632,1.1327527104591837,2,0
LeafBlast,1,7.919901945153061,10.956194196428571,1.525649713010204,2,0
LeafBlast,1,7.412129304846939,10.807975924744898,1.1707589285714286,2,0
LeafBlast,1,9.212890625,10.221699617346939,1.3603316326530612,1,18
LeafBlast,1,9.640864158163266,11.592175542091837,1.3976801658163265,1,4
LeafBlast,0,11.616509885204081,13.547134088010203,1.250637755102041,1,4
LeafBlast,1,9.17560188137755,11.403619260204081,1.3008011798469388,1,15
LeafBlast,0,11.08836894132653,12.871113679846939,2.019232302295918,1,27
LeafBlast,1,10.804328762755102,12.785415338010203,1.8944116709183674,2,0
LeafBlast,1,13.61587213010204,18.417071906887756,1.909259406887755,2,0
LeafBlast,0,21.867885044642858,24.584841358418366,2.976183832908163,1,40
LeafBlast,1,16.633350605867346,20.267458545918366,2.0128348214285716,2,0
LeafBlast,0,9.248405612244898,11.44760443239796,1.428272480867347,1,11
LeafBlast,1,12.194276147959183,13.588488520408163,1.6586216517857142,1,10
LeafBlast,0,16.330895248724488,17.805145886479593,2.0430086096938775,1,7
LeafBlast,1,10.693897480867347,14.238301179846939,1.705157844387755,2,0
LeafBlast,1,14.596779336734693,18.119977678571427,2.457130899234694,1,8
LeafBlast,1,8.891800860969388,11.746611926020408,1.821209343112245,2,0
LeafBlast,1,14.480747767857142,17.74220742984694,1.8430524553571428,1,10
LeafBlast,1,8.812300701530612,11.11930006377551,1.9745097257653061,1,7
LeafBlast,1,7.786870216836735,11.120057397959183,1.3390664859693877,2,0
LeafBlast,1,22.080157844387756,23.292689732142858,3.205616230867347,2,0
LeafBlast,1,11.972516741071429,14.838907047193878,2.4414660395408165,2,0
LeafBlast,1,11.155353156887756,14.393315529336734,2.0555245535714284,1,3
LeafBlast,1,20.758410395408163,24.971440529336736,3.087611607142857,2,0
LeafBlast,0,18.16081393494898,20.110590720663264,2.883490114795918,2,0
LeafBlast,1,7.172233737244898,9.266462053571429,1.2014907525510203,2,0
LeafBlast,1,6.708805006377551,8.497010522959183,1.5893455038265305,2,0
LeafBlast,0,12.754005899234693,13.67546237244898,1.8920998086734695,1,20
LeafBlast,0,19.275151466836736,20.96875,3.3700573979591835,2,0
LeafBlast,1,11.857043207908163,15.199756855867347,1.8893694196428572,1,18
LeafBlast,1,18.609773596938776,19.603694993622447,4.322225765306122,2,0
